symbol,starttime,start_LTP,endtime,end_LTP,change_pct,start_buySellRatio,end_buySellRatio,bidAskSpread_start,bidAskSpread_end
NSE:AEGISLOG-EQ,2025-09-25 11:45:07.693655,773.65,2025-09-25 11:51:14.992857,780.00,0.665,0.8168,0.7618,0.6000,0.5000
NSE:AEGISLOG-EQ,2025-09-25 11:51:15.406354,779.55,2025-09-25 11:56:23.968423,774.10,0.702,0.7618,0.5392,0.5000,0.4500
NSE:AEGISLOG-EQ,2025-09-25 11:56:24.368679,774.60,2025-09-25 12:17:37.153550,782.00,0.884,0.5544,0.6730,0.6000,0.3000
NSE:AEGISLOG-EQ,2025-09-25 12:18:34.588310,782.90,2025-09-25 12:33:39.759307,778.15,0.667,0.7214,0.5012,0.7000,0.2500
NSE:AEGISLOG-EQ,2025-09-25 14:36:03.533859,779.60,2025-09-25 15:03:52.627016,773.80,0.664,0.5419,0.4201,0.5500,0.1000
NSE:AEGISLOG-EQ,2025-09-25 15:07:04.277758,772.75,2025-09-25 15:11:43.174024,778.00,0.666,0.4391,0.4749,0.5500,0.3500
NSE:AEGISVOPAK-EQ,2025-09-25 13:40:25.056533,239.01,2025-09-25 14:10:24.224224,237.65,0.675,0.5063,0.4142,0.2000,0.2700
NSE:AEGISVOPAK-EQ,2025-09-25 14:23:00.091612,237.59,2025-09-25 14:52:58.929999,235.99,0.667,0.4179,0.3651,0.1100,0.1000
NSE:AEGISVOPAK-EQ,2025-09-25 14:53:00.176347,235.95,2025-09-25 15:04:28.446642,237.34,0.672,0.3589,0.4571,0.3000,0.0500
NSE:AEGISVOPAK-EQ,2025-09-25 15:04:28.916741,237.44,2025-09-25 15:09:34.527288,239.18,0.676,0.4571,0.5119,0.0500,0.3200
NSE:AEGISVOPAK-EQ,2025-09-25 15:09:35.763648,239.18,2025-09-25 15:09:51.955799,240.84,0.675,0.5157,0.5435,0.2500,0.3400
NSE:AEGISVOPAK-EQ,2025-09-25 15:09:53.133706,240.84,2025-09-25 15:10:14.369729,242.43,0.714,0.5421,0.5610,0.3000,0.0600
NSE:AEGISVOPAK-EQ,2025-09-25 15:10:15.624549,242.82,2025-09-25 15:12:41.062370,244.30,0.665,0.5808,0.6084,0.3000,0.0900
NSE:AEROFLEX-EQ,2025-09-25 09:32:07.663835,187.43,2025-09-25 09:50:53.752752,186.30,0.661,0.3076,0.3105,0.1400,0.1000
NSE:AEROFLEX-EQ,2025-09-25 09:50:57.423602,186.30,2025-09-25 09:59:04.858029,187.59,0.784,0.3107,0.3605,0.0900,0.1100
NSE:AEROFLEX-EQ,2025-09-25 10:08:57.796002,187.71,2025-09-25 10:38:10.061250,186.40,0.671,0.3455,0.2867,0.1400,0.0400
NSE:AEROFLEX-EQ,2025-09-25 11:07:52.956124,186.08,2025-09-25 11:37:50.162880,187.29,0.745,0.2998,0.3428,0.1100,0.1600
NSE:AEROFLEX-EQ,2025-09-25 11:37:54.965900,187.29,2025-09-25 12:03:16.194888,186.05,0.699,0.3412,0.3117,0.1400,0.0600
NSE:AETHER-EQ,2025-09-25 10:50:39.997210,736.05,2025-09-25 11:20:39.538590,741.05,0.679,0.8757,0.9234,0.3000,0.2000
NSE:AETHER-EQ,2025-09-25 11:20:54.689234,740.85,2025-09-25 11:34:44.529050,746.00,0.665,0.9084,1.1303,0.3500,0.8000
NSE:AETHER-EQ,2025-09-25 11:34:44.974615,745.20,2025-09-25 11:54:27.826324,740.65,0.661,1.1303,0.9202,0.8000,0.0500
NSE:AFCONS-EQ,2025-09-25 10:10:04.035449,453.20,2025-09-25 10:39:58.913724,449.85,0.734,0.6339,0.3920,0.3000,0.3500
NSE:AFCONS-EQ,2025-09-25 11:29:36.785511,450.20,2025-09-25 11:56:58.501792,447.55,0.666,0.4960,0.4066,0.3500,0.2500
NSE:AFCONS-EQ,2025-09-25 13:59:12.353197,448.20,2025-09-25 14:15:38.100443,444.55,0.748,0.5348,0.4424,0.3500,0.2500
NSE:AFFLE-EQ,2025-09-25 09:32:00.368400,2069.90,2025-09-25 09:49:07.170599,2056.50,0.669,0.5779,0.5426,2.0000,0.1000
NSE:AFFLE-EQ,2025-09-25 09:49:09.955707,2055.00,2025-09-25 10:12:42.490208,2068.30,0.701,0.5268,0.7962,1.2000,1.6000
NSE:AFFLE-EQ,2025-09-25 10:12:47.636081,2068.30,2025-09-25 10:39:27.545991,2054.70,0.694,0.7966,0.5966,1.7000,2.0000
NSE:AFFLE-EQ,2025-09-25 14:21:13.169968,2038.50,2025-09-25 14:51:07.220479,2051.20,0.662,0.6157,0.7359,0.3000,1.3000
NSE:AFFLE-EQ,2025-09-25 14:51:09.240703,2053.50,2025-09-25 14:51:36.935675,2065.00,0.660,0.7359,0.7866,1.3000,0.6000
NSE:AGARWALEYE-EQ,2025-09-25 09:32:02.074986,462.60,2025-09-25 09:43:05.439019,466.00,0.664,0.4983,0.6445,0.5500,0.4000
NSE:AGARWALEYE-EQ,2025-09-25 09:43:06.244262,466.00,2025-09-25 09:56:57.471389,469.20,0.676,0.6451,0.7136,0.4000,0.3000
NSE:AGARWALEYE-EQ,2025-09-25 09:56:59.918628,469.20,2025-09-25 10:03:20.919232,472.70,0.698,0.7486,0.9348,0.2500,0.3000
NSE:AGARWALEYE-EQ,2025-09-25 10:05:49.283541,470.65,2025-09-25 10:10:09.000782,473.50,0.685,0.8042,0.8322,0.3500,0.3000
NSE:AGARWALEYE-EQ,2025-09-25 10:10:10.065159,473.70,2025-09-25 10:29:09.577564,470.75,0.702,0.8322,0.6312,0.3000,0.3500
NSE:AGARWALEYE-EQ,2025-09-25 10:29:11.233181,470.75,2025-09-25 10:49:02.003279,474.20,0.797,0.6312,0.6935,0.3500,0.0500
NSE:AGARWALEYE-EQ,2025-09-25 10:49:03.211185,474.20,2025-09-25 10:52:31.362101,478.05,0.807,0.6919,0.6933,0.3500,0.3000
NSE:AGARWALEYE-EQ,2025-09-25 10:52:32.162642,478.05,2025-09-25 10:56:50.495479,475.00,0.675,0.7036,0.4835,0.3000,0.4500
NSE:AGARWALEYE-EQ,2025-09-25 10:56:51.262024,475.00,2025-09-25 11:01:30.477751,472.00,0.695,0.4833,0.4963,0.4500,0.2500
NSE:AGARWALEYE-EQ,2025-09-25 11:01:31.293462,472.00,2025-09-25 11:01:52.157600,468.35,0.679,0.5053,0.4064,0.3000,0.5000
NSE:AGARWALEYE-EQ,2025-09-25 11:01:52.962941,468.35,2025-09-25 11:02:11.899703,470.80,0.678,0.4059,0.5193,0.2000,0.7500
NSE:AGARWALEYE-EQ,2025-09-25 11:02:18.417898,470.00,2025-09-25 11:26:18.676689,473.25,0.686,0.4798,0.5727,0.2000,0.2500
NSE:AGARWALEYE-EQ,2025-09-25 11:31:26.942871,471.65,2025-09-25 11:56:40.038061,474.85,0.673,0.4852,0.5140,0.2500,0.5000
NSE:AGARWALEYE-EQ,2025-09-25 12:42:22.870305,474.30,2025-09-25 13:07:29.865792,477.05,0.670,0.4828,0.5642,0.4500,0.6000
NSE:AGARWALEYE-EQ,2025-09-25 13:07:31.509487,477.05,2025-09-25 13:18:01.089360,480.85,0.755,0.5634,0.8698,0.3000,0.8000
NSE:AGARWALEYE-EQ,2025-09-25 13:18:02.237618,480.00,2025-09-25 13:20:09.159589,482.95,0.755,0.8614,0.8960,0.8000,0.4500
NSE:AGARWALEYE-EQ,2025-09-25 13:20:09.589420,482.95,2025-09-25 13:33:08.624850,487.00,0.683,0.8965,0.8158,0.3500,0.5500
NSE:AGARWALEYE-EQ,2025-09-25 13:33:09.047963,486.60,2025-09-25 13:37:06.929797,483.10,0.699,0.8158,0.4622,0.5500,0.3500
NSE:AGARWALEYE-EQ,2025-09-25 13:37:07.747094,483.65,2025-09-25 13:48:16.227566,486.65,0.672,0.4622,0.7748,0.3500,0.1500
NSE:AGARWALEYE-EQ,2025-09-25 13:48:17.934344,486.65,2025-09-25 13:59:26.883660,483.35,0.668,0.7748,0.6318,0.1500,0.2500
NSE:AGARWALEYE-EQ,2025-09-25 13:59:27.533125,483.35,2025-09-25 13:59:58.617582,478.75,0.802,0.6350,0.5981,0.2500,0.5000
NSE:AGARWALEYE-EQ,2025-09-25 13:59:59.084933,479.95,2025-09-25 14:02:10.858096,476.30,0.678,0.5981,0.6070,0.5000,0.2000
NSE:AGARWALEYE-EQ,2025-09-25 14:02:12.024689,476.30,2025-09-25 14:02:49.432902,479.35,0.683,0.6092,0.7041,0.1500,0.3500
NSE:AGARWALEYE-EQ,2025-09-25 14:02:49.878053,479.35,2025-09-25 14:26:55.844646,482.55,0.678,0.7031,0.5895,0.4000,0.4000
NSE:AGARWALEYE-EQ,2025-09-25 14:26:57.465273,482.95,2025-09-25 14:44:44.262697,479.30,0.725,0.5895,0.5610,0.4000,0.2000
NSE:AGARWALEYE-EQ,2025-09-25 14:44:45.123593,479.35,2025-09-25 14:56:28.692950,482.20,0.678,0.5610,0.6814,0.2000,0.3000
NSE:AGARWALEYE-EQ,2025-09-25 14:56:29.110189,482.75,2025-09-25 15:05:01.818086,487.00,0.907,0.6814,0.8263,0.3000,0.2500
NSE:AGARWALEYE-EQ,2025-09-25 15:06:18.577635,485.05,2025-09-25 15:11:56.539927,488.05,0.665,0.7054,0.7922,0.1000,0.4500
NSE:AGI-EQ,2025-09-25 09:32:02.098529,918.60,2025-09-25 09:35:02.843684,925.20,0.732,0.5348,0.6773,0.1500,0.5000
NSE:AGI-EQ,2025-09-25 09:35:03.212458,926.00,2025-09-25 09:36:03.764594,932.00,0.664,0.6817,0.8520,0.7000,0.5000
NSE:AGI-EQ,2025-09-25 09:36:03.901418,932.00,2025-09-25 09:36:39.286204,938.15,0.741,0.8520,0.9591,0.5000,0.6000
NSE:AGI-EQ,2025-09-25 09:36:39.748217,938.15,2025-09-25 09:37:18.939371,932.20,0.671,0.9583,0.6842,0.6000,0.3000
NSE:AGI-EQ,2025-09-25 09:37:20.177994,932.90,2025-09-25 09:46:45.678048,925.10,0.764,0.6805,0.4373,0.7500,0.8000
NSE:AGI-EQ,2025-09-25 09:46:46.899048,924.85,2025-09-25 10:02:34.277239,919.85,0.665,0.4373,0.4559,0.8000,0.9000
NSE:AGI-EQ,2025-09-25 10:02:36.660133,919.85,2025-09-25 10:24:18.131661,913.50,0.663,0.4551,0.4915,0.8500,0.4500
NSE:AGI-EQ,2025-09-25 10:40:10.990848,913.00,2025-09-25 11:10:03.855694,906.00,0.792,0.4824,0.4428,0.4000,0.6500
NSE:AGI-EQ,2025-09-25 11:16:19.768080,908.35,2025-09-25 11:46:11.656254,902.00,0.697,0.4817,0.4818,0.2000,0.2500
NSE:AGI-EQ,2025-09-25 11:55:56.051421,901.80,2025-09-25 12:25:53.808793,896.40,0.665,0.4901,0.4074,0.0500,0.4500
NSE:AGI-EQ,2025-09-25 12:27:19.387012,896.95,2025-09-25 12:49:40.841658,891.00,0.669,0.4244,0.3772,0.6500,0.7500
NSE:AGI-EQ,2025-09-25 12:53:35.455783,893.45,2025-09-25 13:23:01.922990,888.00,0.671,0.3950,0.3426,0.3500,0.0500
NSE:AGI-EQ,2025-09-25 13:31:08.274881,890.20,2025-09-25 13:53:05.548118,884.90,0.727,0.3901,0.3515,0.5000,0.7500
NSE:AGI-EQ,2025-09-25 13:53:26.807246,885.00,2025-09-25 14:23:22.255068,890.95,0.738,0.3498,0.3874,0.6000,0.4500
NSE:AGI-EQ,2025-09-25 14:23:26.537450,890.60,2025-09-25 14:44:27.010430,884.00,0.766,0.3874,0.3804,0.4500,0.7000
NSE:AGIIL-EQ,2025-09-25 09:32:00.741568,1248.10,2025-09-25 09:34:05.348198,1241.80,0.680,16.2608,11.7517,1.1000,1.1000
NSE:AGIIL-EQ,2025-09-25 09:34:39.025385,1241.80,2025-09-25 10:00:34.140144,1249.00,0.661,11.5231,11.5255,1.3000,0.5000
NSE:AGIIL-EQ,2025-09-25 10:00:38.954593,1248.50,2025-09-25 10:08:46.870420,1257.00,0.726,11.4543,12.0913,1.9000,1.4000
NSE:AGIIL-EQ,2025-09-25 10:08:48.616027,1255.10,2025-09-25 10:14:30.126767,1246.50,0.697,12.0416,11.0969,1.6000,1.5000
NSE:AGIIL-EQ,2025-09-25 10:14:36.082942,1246.50,2025-09-25 10:29:48.922713,1256.50,0.669,11.1095,11.2719,1.4000,1.5000
NSE:AGIIL-EQ,2025-09-25 10:31:07.260514,1255.30,2025-09-25 11:01:03.976458,1247.00,0.784,11.2145,13.0119,1.5000,1.2000
NSE:AGIIL-EQ,2025-09-25 11:45:16.978447,1241.50,2025-09-25 12:15:12.540284,1251.90,0.889,12.8492,14.7548,1.5000,2.2000
NSE:AGIIL-EQ,2025-09-25 12:47:33.972206,1246.50,2025-09-25 13:07:56.304155,1256.50,0.701,13.7885,14.4884,2.1000,1.4000
NSE:AGIIL-EQ,2025-09-25 13:35:34.452373,1256.70,2025-09-25 14:05:08.461522,1265.00,0.676,13.6376,10.7421,1.6000,1.6000
NSE:AGIIL-EQ,2025-09-25 14:05:10.023085,1263.40,2025-09-25 14:27:47.019163,1272.90,0.660,10.7421,12.4542,1.6000,0.9000
NSE:AGIIL-EQ,2025-09-25 14:27:50.502586,1277.70,2025-09-25 14:47:55.136988,1265.00,0.691,12.4542,11.9538,0.9000,0.7000
NSE:AIAENG-EQ,2025-09-25 09:37:08.259343,3069.00,2025-09-25 10:00:18.349054,3090.00,0.671,0.4583,0.9069,2.5000,1.7000
NSE:AIAENG-EQ,2025-09-25 12:58:25.956467,3081.50,2025-09-25 13:28:21.068686,3060.40,0.663,0.8185,0.8042,1.4000,2.7000
NSE:AIAENG-EQ,2025-09-25 13:28:21.511268,3060.40,2025-09-25 13:46:25.836828,3082.80,0.687,0.8063,0.9009,2.1000,1.8000
NSE:AIAENG-EQ,2025-09-25 14:04:39.105339,3084.30,2025-09-25 14:34:36.710754,3106.00,0.718,0.8932,0.9498,1.1000,1.8000
NSE:AIIL-EQ,2025-09-25 09:32:03.731621,3062.00,2025-09-25 09:34:02.511914,3042.10,0.668,1.2102,1.0529,0.7000,1.8000
NSE:AIIL-EQ,2025-09-25 11:20:06.784732,3023.90,2025-09-25 11:50:05.914563,3042.00,0.673,2.4984,2.9860,2.1000,1.6000
NSE:AIIL-EQ,2025-09-25 11:55:21.649371,3044.10,2025-09-25 12:24:20.603313,3026.70,0.693,3.0832,2.7148,2.8000,1.2000
NSE:AJANTPHARM-EQ,2025-09-25 10:22:12.306678,2520.70,2025-09-25 10:52:11.974494,2502.20,0.712,1.0817,0.9599,0.2000,1.5000
NSE:AJANTPHARM-EQ,2025-09-25 15:00:16.022568,2467.00,2025-09-25 15:13:49.314106,2485.00,0.738,0.8809,1.0075,0.8000,1.2000
NSE:AJAXENGG-EQ,2025-09-25 12:46:31.610570,650.00,2025-09-25 13:16:19.389015,646.20,0.665,0.5474,0.4077,0.4500,1.6000
NSE:AJAXENGG-EQ,2025-09-25 13:23:45.411975,643.50,2025-09-25 13:41:45.393304,647.35,0.664,0.4632,0.6076,0.4000,0.8500
NSE:AKUMS-EQ,2025-09-25 11:33:42.392807,462.05,2025-09-25 12:03:39.117847,459.00,0.676,0.9983,0.7343,0.0500,0.2000
NSE:AKUMS-EQ,2025-09-25 12:04:17.334659,457.20,2025-09-25 12:28:50.994038,460.50,0.738,0.6914,0.8914,0.6000,0.3500
NSE:ALIVUS-EQ,2025-09-25 09:32:02.057540,963.40,2025-09-25 09:59:21.432210,970.30,0.723,0.7029,0.9342,1.4000,1.6500
NSE:ALIVUS-EQ,2025-09-25 09:59:22.122424,970.30,2025-09-25 10:10:09.215750,979.30,0.729,0.9337,1.0045,1.6500,1.9000
NSE:ALIVUS-EQ,2025-09-25 10:10:10.055253,979.30,2025-09-25 10:35:55.787858,972.00,0.670,1.0071,0.7451,1.9000,0.7000
NSE:ALIVUS-EQ,2025-09-25 10:35:59.461697,972.00,2025-09-25 10:38:43.048354,965.55,0.666,0.7477,0.7102,0.7000,0.7500
NSE:ALIVUS-EQ,2025-09-25 10:38:47.837883,965.55,2025-09-25 10:43:21.898319,960.00,0.691,0.7199,0.6746,1.2500,0.7000
NSE:ALIVUS-EQ,2025-09-25 10:43:24.866032,960.00,2025-09-25 11:04:50.475937,965.85,0.664,0.6745,0.8215,0.6000,0.5500
NSE:ALIVUS-EQ,2025-09-25 11:06:11.305435,968.00,2025-09-25 11:33:25.029695,959.95,0.803,0.8315,0.7555,0.5000,0.9500
NSE:ALIVUS-EQ,2025-09-25 12:56:45.794081,953.35,2025-09-25 13:19:40.975145,960.30,0.721,0.7269,0.7955,0.6500,0.5000
NSE:ALIVUS-EQ,2025-09-25 13:19:42.248626,960.80,2025-09-25 13:23:17.701588,954.70,0.690,0.7955,0.6958,0.5000,1.3500
NSE:ALIVUS-EQ,2025-09-25 13:24:18.425386,954.20,2025-09-25 13:54:14.156074,946.75,0.669,0.6983,0.6316,1.1000,1.6500
NSE:ALKEM-EQ,2025-09-25 09:32:08.839300,5560.00,2025-09-25 09:56:17.702635,5524.00,0.661,1.2261,0.9468,4.0000,3.5000
NSE:ALKEM-EQ,2025-09-25 10:30:49.201399,5540.00,2025-09-25 10:55:59.056631,5508.00,0.672,1.1675,0.7302,3.5000,4.0000
NSE:ALKEM-EQ,2025-09-25 14:41:39.353495,5521.00,2025-09-25 15:08:07.951290,5485.00,0.665,0.9919,1.1767,3.5000,3.0000
NSE:ALKYLAMINE-EQ,2025-09-25 09:32:02.095066,2015.90,2025-09-25 09:59:34.374279,2030.30,0.771,0.4128,0.9779,1.3000,1.8000
NSE:ALKYLAMINE-EQ,2025-09-25 09:59:40.975749,2033.50,2025-09-25 10:24:48.802466,2019.90,0.733,1.0152,0.9509,3.1000,2.3000
NSE:ALLCARGO-EQ,2025-09-25 09:32:02.036103,33.75,2025-09-25 09:55:21.928491,34.02,0.770,0.3268,0.3022,0.0400,0.0200
NSE:ALLCARGO-EQ,2025-09-25 10:16:55.837877,33.93,2025-09-25 10:37:16.254134,33.70,0.663,0.2690,0.2353,0.0200,0.0300
NSE:ALLCARGO-EQ,2025-09-25 10:37:17.410797,33.70,2025-09-25 10:45:51.078611,33.94,0.682,0.2353,0.2772,0.0300,0.0100
NSE:ALLCARGO-EQ,2025-09-25 13:34:28.256436,33.68,2025-09-25 14:04:26.184492,33.45,0.757,0.2782,0.2519,0.0100,0.0200
NSE:ALLCARGO-EQ,2025-09-25 14:25:46.902965,33.38,2025-09-25 14:55:42.806936,33.62,0.734,0.2598,0.2591,0.0400,0.0300
NSE:ALLTIME-EQ,2025-09-25 09:32:02.080398,275.80,2025-09-25 09:52:00.737893,277.60,0.689,0.4893,0.5800,0.1000,0.3000
NSE:ALLTIME-EQ,2025-09-25 10:32:12.450550,277.80,2025-09-25 11:02:11.901993,274.90,1.180,0.5382,0.4655,0.2500,0.4000
NSE:ALLTIME-EQ,2025-09-25 14:58:58.871432,274.70,2025-09-25 15:10:12.756135,276.55,0.665,0.5208,0.5646,0.1500,0.3000
NSE:ALOKINDS-EQ,2025-09-25 09:33:30.785875,18.05,2025-09-25 10:01:58.075593,18.18,0.693,0.6839,0.7785,0.0100,0.0200
NSE:ALOKINDS-EQ,2025-09-25 10:02:17.084378,18.19,2025-09-25 10:29:47.258168,18.06,0.660,0.7861,0.6605,0.0300,0.0100
NSE:AMBER-EQ,2025-09-25 09:32:01.610007,8410.50,2025-09-25 09:45:55.853362,8357.00,0.666,0.8676,0.5591,2.0000,3.0000
NSE:AMBER-EQ,2025-09-25 09:45:57.076477,8358.50,2025-09-25 09:53:44.913635,8413.50,0.688,0.5591,0.9590,3.0000,2.0000
NSE:AMBER-EQ,2025-09-25 09:53:45.328228,8413.50,2025-09-25 10:12:50.760919,8470.00,0.672,0.9606,1.2578,1.0000,2.0000
NSE:AMBER-EQ,2025-09-25 10:17:06.720689,8496.00,2025-09-25 10:27:31.522757,8439.00,0.665,1.5230,0.8728,0.5000,4.5000
NSE:AMBER-EQ,2025-09-25 13:26:14.585751,8479.50,2025-09-25 13:50:19.614850,8420.00,0.661,0.9853,0.6137,4.5000,2.5000
NSE:AMBER-EQ,2025-09-25 14:03:09.832978,8400.50,2025-09-25 14:22:41.929162,8460.00,0.666,0.5748,0.8212,5.5000,1.5000
NSE:AMBER-EQ,2025-09-25 14:44:36.544393,8469.00,2025-09-25 15:13:44.604905,8410.50,0.667,0.7988,0.6546,4.5000,0.5000
NSE:AMBUJACEM-EQ,2025-09-25 09:43:37.226748,582.50,2025-09-25 10:13:36.195416,586.05,0.665,0.7733,1.1000,0.1000,0.2500
NSE:AMBUJACEM-EQ,2025-09-25 10:31:30.096908,587.95,2025-09-25 10:51:39.024962,584.20,0.672,1.2012,0.7211,0.2500,0.1500
NSE:ANANDRATHI-EQ,2025-09-25 09:32:09.116007,2866.20,2025-09-25 09:50:22.305303,2848.20,0.678,0.8915,0.9451,2.0000,0.3000
NSE:ANANDRATHI-EQ,2025-09-25 09:50:23.491544,2848.90,2025-09-25 10:15:47.545952,2865.90,0.697,0.9451,1.9592,0.3000,1.2000
NSE:ANANDRATHI-EQ,2025-09-25 10:15:48.770151,2865.90,2025-09-25 10:18:53.702550,2849.80,0.661,1.9551,1.5982,1.2000,1.7000
NSE:ANANDRATHI-EQ,2025-09-25 10:18:54.825649,2857.40,2025-09-25 10:23:51.720514,2869.00,0.772,1.5982,2.0044,1.7000,1.9000
NSE:ANANDRATHI-EQ,2025-09-25 14:44:14.477855,2862.00,2025-09-25 15:05:43.599696,2882.00,0.667,1.8860,2.6495,0.9000,2.5000
NSE:ANANTRAJ-EQ,2025-09-25 09:32:00.738404,672.05,2025-09-25 09:59:19.717121,676.95,0.767,0.5044,0.5082,0.3500,0.1500
NSE:ANANTRAJ-EQ,2025-09-25 09:59:20.163118,676.60,2025-09-25 10:01:55.289045,682.70,0.831,0.5082,0.5696,0.1500,0.3000
NSE:ANANTRAJ-EQ,2025-09-25 10:01:56.069421,682.00,2025-09-25 10:13:09.383157,677.30,0.671,0.5560,0.4647,0.4500,0.2000
NSE:ANANTRAJ-EQ,2025-09-25 10:13:10.132016,677.95,2025-09-25 10:17:58.156890,684.35,0.948,0.4699,2.3073,0.3500,0.3000
NSE:ANANTRAJ-EQ,2025-09-25 10:17:58.563145,683.90,2025-09-25 10:32:33.674046,679.10,0.731,2.3073,0.9522,0.3000,0.1000
NSE:ANANTRAJ-EQ,2025-09-25 10:32:39.797877,678.35,2025-09-25 10:55:29.702292,683.20,0.693,0.9510,0.4908,0.3000,0.1000
NSE:ANANTRAJ-EQ,2025-09-25 10:55:30.132678,683.10,2025-09-25 11:16:07.219570,677.80,0.776,0.4908,0.4239,0.1000,0.1000
NSE:ANANTRAJ-EQ,2025-09-25 11:31:24.921723,679.80,2025-09-25 11:52:20.118174,675.10,0.677,0.4525,0.3898,0.2500,0.1500
NSE:ANANTRAJ-EQ,2025-09-25 11:52:20.477052,675.05,2025-09-25 12:19:32.471189,680.55,0.807,0.3898,0.4319,0.1500,0.2500
NSE:ANANTRAJ-EQ,2025-09-25 12:22:04.352198,683.10,2025-09-25 12:43:55.565444,678.80,0.670,0.4539,0.4231,0.3000,0.1500
NSE:ANANTRAJ-EQ,2025-09-25 14:12:46.056828,677.40,2025-09-25 14:42:45.260457,672.80,0.672,0.4055,0.3325,0.1500,0.2500
NSE:ANANTRAJ-EQ,2025-09-25 14:43:16.594170,672.20,2025-09-25 15:13:16.027439,676.80,0.673,0.3324,0.4151,0.2000,0.0500
NSE:ANDHRAPAP-EQ,2025-09-25 09:48:00.892175,78.63,2025-09-25 10:00:20.013095,79.19,0.668,0.5153,0.5733,0.0500,0.1200
NSE:ANDHRAPAP-EQ,2025-09-25 14:22:58.793775,77.84,2025-09-25 14:52:27.212444,77.23,0.719,0.7256,0.6101,0.1000,0.1600
NSE:ANDHRAPAP-EQ,2025-09-25 14:52:54.055671,77.46,2025-09-25 15:08:23.467405,76.60,0.666,0.6444,0.6829,0.1800,0.4500
NSE:ANGELONE-EQ,2025-09-25 09:32:00.355784,2207.20,2025-09-25 09:36:27.135756,2193.00,0.666,0.7356,0.5739,0.5000,0.3000
NSE:ANGELONE-EQ,2025-09-25 09:36:27.634794,2193.00,2025-09-25 09:55:12.147631,2207.00,0.664,0.5747,0.8866,0.2000,1.1000
NSE:ANGELONE-EQ,2025-09-25 10:05:35.953330,2204.30,2025-09-25 10:27:27.442769,2218.90,0.685,0.7716,1.1054,0.2000,1.0000
NSE:ANGELONE-EQ,2025-09-25 10:27:29.460640,2218.90,2025-09-25 10:37:11.404784,2203.00,0.714,1.1099,0.7434,1.2000,0.9000
NSE:ANGELONE-EQ,2025-09-25 10:38:14.528869,2207.10,2025-09-25 10:57:40.643808,2192.00,0.677,0.8095,0.5813,1.2000,0.9000
NSE:ANGELONE-EQ,2025-09-25 12:33:50.123626,2199.30,2025-09-25 13:03:50.080831,2214.00,0.666,0.7648,0.9539,0.7000,0.8000
NSE:ANGELONE-EQ,2025-09-25 13:03:50.882000,2214.00,2025-09-25 13:20:33.310175,2199.00,0.673,0.9533,0.6822,0.8000,0.2000
NSE:ANGELONE-EQ,2025-09-25 13:21:15.051053,2195.70,2025-09-25 13:47:21.298538,2209.30,0.670,0.6395,0.8813,0.9000,0.7000
NSE:ANTHEM-EQ,2025-09-25 10:17:12.781610,815.15,2025-09-25 10:45:34.216502,810.45,0.662,0.6520,0.5509,0.5500,0.3500
NSE:ANTHEM-EQ,2025-09-25 10:45:37.012752,810.45,2025-09-25 10:57:51.871085,815.60,0.670,0.5499,0.6616,0.3500,0.2000
NSE:ANTHEM-EQ,2025-09-25 11:42:31.791616,815.05,2025-09-25 12:12:31.433137,809.90,0.702,0.5656,0.4456,0.3500,0.2000
NSE:ANURAS-EQ,2025-09-25 14:19:59.994865,1100.00,2025-09-25 14:49:36.777667,1107.20,0.718,1.6234,2.1638,0.9000,0.5000
NSE:APARINDS-EQ,2025-09-25 14:38:55.846110,8824.50,2025-09-25 15:08:52.750666,8764.00,0.694,0.4724,0.3718,4.5000,2.0000
NSE:APLAPOLLO-EQ,2025-09-25 09:32:00.354145,1689.60,2025-09-25 09:44:00.552364,1678.70,0.681,1.3636,0.8447,0.2000,1.0000
NSE:APLAPOLLO-EQ,2025-09-25 09:44:02.178351,1678.70,2025-09-25 10:00:30.520875,1689.50,0.661,0.8447,1.3455,1.0000,0.4000
NSE:APLAPOLLO-EQ,2025-09-25 10:03:14.419840,1687.90,2025-09-25 10:33:05.845534,1698.00,0.679,1.2198,1.4945,1.1000,0.2000
NSE:APLAPOLLO-EQ,2025-09-25 11:32:40.387787,1691.30,2025-09-25 12:02:39.627479,1680.40,0.671,1.0487,0.6992,0.6000,0.3000
NSE:APLAPOLLO-EQ,2025-09-25 14:36:08.354954,1693.10,2025-09-25 15:06:07.943574,1682.00,0.685,1.2071,1.0540,0.6000,0.6000
NSE:APLLTD-EQ,2025-09-25 09:37:04.573141,917.00,2025-09-25 10:06:58.039055,926.10,0.959,0.3953,0.8571,1.2500,0.8500
NSE:APLLTD-EQ,2025-09-25 12:07:05.885438,925.00,2025-09-25 12:37:04.247680,934.75,0.748,0.8388,0.8352,0.6000,1.3500
NSE:APLLTD-EQ,2025-09-25 12:37:06.011839,937.50,2025-09-25 12:42:40.441010,926.00,0.692,0.8352,0.8050,1.3500,0.4500
NSE:APLLTD-EQ,2025-09-25 13:41:16.529289,927.40,2025-09-25 14:10:04.085978,920.30,0.669,0.8377,0.7236,1.4000,0.7000
NSE:APLLTD-EQ,2025-09-25 14:46:01.738962,919.55,2025-09-25 15:09:52.697369,926.00,0.666,0.7717,0.8330,0.3000,0.9500
NSE:APOLLOTYRE-EQ,2025-09-25 10:09:44.258545,489.35,2025-09-25 10:39:42.867160,492.45,0.675,0.3864,0.4871,0.2000,0.2000
