symbol,side,starttime,start_LTP,endtime,end_LTP,change_pct
NSE:BATAINDIA-EQ,LONG,2025-10-03 09:35:06.227664,1198.00,2025-10-03 09:50:36.632012,1206.10,0.672
NSE:BATAINDIA-EQ,LONG,2025-10-03 09:50:39.512104,1206.90,2025-10-03 09:52:35.984702,1214.50,0.676
NSE:BATAINDIA-EQ,LONG,2025-10-03 09:54:01.157171,1211.70,2025-10-03 10:02:07.288235,1219.50,0.660
NSE:BATAINDIA-EQ,SHORT,2025-10-03 10:02:09.275176,1219.00,2025-10-03 10:12:44.764774,1211.00,0.668
NSE:BATAINDIA-EQ,LONG,2025-10-03 10:50:57.490749,1210.30,2025-10-03 11:23:56.842262,1218.90,0.665
NSE:BATAINDIA-EQ,LONG,2025-10-03 11:24:00.105108,1218.90,2025-10-03 11:30:40.600455,1227.00,0.689
NSE:BATAINDIA-EQ,LONG,2025-10-03 11:30:51.391875,1227.00,2025-10-03 11:40:02.884800,1234.90,0.664
NSE:BATAINDIA-EQ,SHORT,2025-10-03 11:40:07.697343,1234.10,2025-10-03 11:53:02.751129,1225.10,0.717
NSE:BATAINDIA-EQ,SHORT,2025-10-03 11:53:07.968206,1226.50,2025-10-03 12:19:39.389221,1219.00,0.677
NSE:BATAINDIA-EQ,SHORT,2025-10-03 13:10:27.314179,1216.80,2025-10-03 13:43:23.854456,1208.10,0.666
NSE:BATAINDIA-EQ,LONG,2025-10-03 13:43:28.651218,1208.90,2025-10-03 14:05:08.366017,1216.00,0.662
NSE:WOCKPHARMA-EQ,LONG,2025-10-03 09:35:01.068346,1488.60,2025-10-03 09:41:48.392956,1497.60,0.692
NSE:WOCKPHARMA-EQ,SHORT,2025-10-03 09:41:48.766845,1497.60,2025-10-03 09:45:51.444568,1486.70,0.781
NSE:WOCKPHARMA-EQ,SHORT,2025-10-03 09:45:51.867327,1486.70,2025-10-03 09:57:37.959041,1476.10,0.666
NSE:WOCKPHARMA-EQ,SHORT,2025-10-03 09:58:41.530122,1477.50,2025-10-03 10:17:30.279506,1468.20,0.670
NSE:WOCKPHARMA-EQ,LONG,2025-10-03 10:17:33.562162,1467.50,2025-10-03 10:25:43.534530,1477.70,0.678
NSE:WOCKPHARMA-EQ,SHORT,2025-10-03 10:25:44.752028,1477.70,2025-10-03 10:44:14.624839,1468.00,0.663
NSE:WOCKPHARMA-EQ,SHORT,2025-10-03 11:46:05.068140,1475.80,2025-10-03 12:19:04.545491,1465.20,0.674
NSE:WOCKPHARMA-EQ,LONG,2025-10-03 12:19:08.510579,1465.10,2025-10-03 12:52:07.818692,1475.10,0.679
NSE:WOCKPHARMA-EQ,LONG,2025-10-03 12:52:10.198351,1475.60,2025-10-03 13:02:21.197843,1486.00,0.749
NSE:WOCKPHARMA-EQ,SHORT,2025-10-03 13:02:22.574153,1486.00,2025-10-03 13:32:19.268841,1475.50,0.673
NSE:GMRP&UI-EQ,LONG,2025-10-03 09:36:18.141306,116.15,2025-10-03 09:44:56.462403,116.89,0.693
NSE:GMRP&UI-EQ,SHORT,2025-10-03 09:45:01.267353,116.89,2025-10-03 09:47:10.221392,116.21,0.667
NSE:GMRP&UI-EQ,SHORT,2025-10-03 09:48:19.271913,116.46,2025-10-03 10:12:35.059164,115.67,0.678
NSE:GMRP&UI-EQ,LONG,2025-10-03 10:42:36.098852,115.57,2025-10-03 11:14:16.570702,116.25,0.679
NSE:GMRP&UI-EQ,SHORT,2025-10-03 11:51:53.725393,116.37,2025-10-03 12:22:43.013600,115.65,0.679
NSE:GMRP&UI-EQ,LONG,2025-10-03 12:22:48.176745,115.65,2025-10-03 12:40:40.935769,116.40,0.666
NSE:GMRP&UI-EQ,LONG,2025-10-03 12:40:42.125475,116.40,2025-10-03 12:49:31.234025,117.11,0.679
NSE:GMRP&UI-EQ,LONG,2025-10-03 13:48:18.789858,116.65,2025-10-03 14:17:04.761982,117.48,0.690
NSE:GMRP&UI-EQ,SHORT,2025-10-03 14:17:06.864616,117.36,2025-10-03 14:43:00.637848,116.65,0.673
NSE:PIDILITIND-EQ,LONG,2025-10-03 11:33:39.288761,1472.40,2025-10-03 12:06:03.421978,1482.30,0.662
NSE:PIDILITIND-EQ,LONG,2025-10-03 12:30:08.707674,1476.40,2025-10-03 13:03:08.648444,1486.30,0.677
NSE:BSOFT-EQ,LONG,2025-10-03 13:59:57.527180,347.00,2025-10-03 14:32:54.824844,349.15,0.677
NSE:GARUDA-EQ,SHORT,2025-10-03 09:42:03.322994,191.47,2025-10-03 10:13:54.266860,190.19,0.661
NSE:GARUDA-EQ,LONG,2025-10-03 11:36:58.540943,190.63,2025-10-03 12:08:48.192795,191.95,0.666
NSE:GARUDA-EQ,SHORT,2025-10-03 12:08:51.363916,191.95,2025-10-03 12:29:57.100413,190.63,0.662
NSE:GARUDA-EQ,LONG,2025-10-03 13:30:50.414102,189.88,2025-10-03 13:56:09.841229,191.00,0.672
NSE:GARUDA-EQ,LONG,2025-10-03 14:15:07.092263,190.25,2025-10-03 14:35:08.875563,191.40,0.673
NSE:GARUDA-EQ,SHORT,2025-10-03 14:35:14.520420,191.40,2025-10-03 14:40:04.993457,190.05,0.664
NSE:GVT&D-EQ,LONG,2025-10-03 09:35:02.543273,3147.10,2025-10-03 09:50:45.814979,3172.00,0.778
NSE:GVT&D-EQ,SHORT,2025-10-03 09:50:49.095060,3175.00,2025-10-03 10:12:27.794206,3149.00,0.716
NSE:GVT&D-EQ,LONG,2025-10-03 10:12:29.467544,3148.50,2025-10-03 10:23:08.516277,3169.00,0.702
NSE:GVT&D-EQ,SHORT,2025-10-03 10:23:09.190130,3169.00,2025-10-03 10:47:11.309172,3147.60,0.670
NSE:GVT&D-EQ,SHORT,2025-10-03 10:47:12.561329,3150.30,2025-10-03 11:18:27.478673,3125.00,0.789
NSE:GVT&D-EQ,SHORT,2025-10-03 11:50:46.995766,3120.00,2025-10-03 12:23:46.310313,3099.20,0.664
NSE:GVT&D-EQ,LONG,2025-10-03 12:23:47.147636,3099.20,2025-10-03 12:56:07.631088,3119.90,0.762
NSE:GVT&D-EQ,LONG,2025-10-03 13:14:03.477306,3113.10,2025-10-03 13:22:53.578244,3134.50,0.668
NSE:GVT&D-EQ,SHORT,2025-10-03 14:26:51.708124,3134.10,2025-10-03 14:45:01.422538,3114.60,0.662
NSE:GVT&D-EQ,LONG,2025-10-03 14:45:03.461500,3114.90,2025-10-03 14:59:18.119612,3137.70,0.738
NSE:AVALON-EQ,LONG,2025-10-03 09:35:00.264427,1020.00,2025-10-03 09:55:14.994617,1027.10,0.730
NSE:AVALON-EQ,SHORT,2025-10-03 09:55:18.306271,1027.00,2025-10-03 10:12:33.128879,1020.90,0.681
NSE:AVALON-EQ,LONG,2025-10-03 10:12:34.387418,1020.90,2025-10-03 10:29:57.034713,1027.50,0.696
NSE:AVALON-EQ,LONG,2025-10-03 10:29:57.422658,1027.50,2025-10-03 10:40:19.621238,1037.50,1.017
NSE:AVALON-EQ,LONG,2025-10-03 10:40:20.852899,1037.80,2025-10-03 10:43:19.958741,1045.00,0.732
NSE:AVALON-EQ,LONG,2025-10-03 10:43:21.476806,1046.90,2025-10-03 10:57:26.301037,1053.00,0.712
NSE:AVALON-EQ,LONG,2025-10-03 10:57:34.727104,1053.60,2025-10-03 11:00:36.606490,1060.00,0.679
NSE:AVALON-EQ,SHORT,2025-10-03 11:54:08.498491,1055.10,2025-10-03 12:27:06.805292,1048.70,0.706
NSE:AVALON-EQ,SHORT,2025-10-03 12:30:38.134343,1048.30,2025-10-03 12:34:37.020009,1041.10,0.663
NSE:AVALON-EQ,LONG,2025-10-03 14:21:39.710514,1045.40,2025-10-03 14:54:35.408828,1052.10,0.679
NSE:KSCL-EQ,SHORT,2025-10-03 09:39:42.259711,1058.40,2025-10-03 10:12:34.715724,1051.00,0.676
NSE:KSCL-EQ,LONG,2025-10-03 10:12:35.890654,1051.00,2025-10-03 10:30:17.431638,1057.50,0.690
NSE:KSCL-EQ,SHORT,2025-10-03 10:30:20.600517,1057.70,2025-10-03 10:36:19.284822,1051.40,0.671
NSE:KSCL-EQ,SHORT,2025-10-03 10:36:25.305364,1051.40,2025-10-03 11:01:46.862631,1043.50,0.695
NSE:KSCL-EQ,SHORT,2025-10-03 11:48:21.944376,1051.20,2025-10-03 12:21:01.768141,1044.50,0.666
NSE:KSCL-EQ,SHORT,2025-10-03 12:29:56.244928,1044.10,2025-10-03 13:02:18.031504,1037.50,0.680
NSE:SWELECTES-EQ,SHORT,2025-10-03 09:35:06.942511,909.25,2025-10-03 10:05:30.478919,903.00,0.663
NSE:SWELECTES-EQ,LONG,2025-10-03 10:25:45.452416,900.80,2025-10-03 10:35:36.419610,906.25,0.675
NSE:SWELECTES-EQ,SHORT,2025-10-03 11:09:11.684197,908.00,2025-10-03 11:33:37.835583,901.55,0.664
NSE:SWELECTES-EQ,LONG,2025-10-03 13:28:25.465007,901.65,2025-10-03 14:01:02.170399,907.00,0.663
NSE:SENORES-EQ,SHORT,2025-10-03 09:35:00.082184,741.50,2025-10-03 09:45:48.191244,736.75,0.671
NSE:SENORES-EQ,SHORT,2025-10-03 09:45:55.029250,736.75,2025-10-03 10:07:30.202012,732.00,0.740
NSE:SENORES-EQ,LONG,2025-10-03 10:11:14.430251,728.60,2025-10-03 10:30:43.542036,733.75,0.679
NSE:SENORES-EQ,SHORT,2025-10-03 10:30:49.630144,733.75,2025-10-03 10:39:49.833391,729.00,0.661
NSE:SENORES-EQ,LONG,2025-10-03 10:43:42.402214,728.00,2025-10-03 11:00:59.112382,732.90,0.680
NSE:SENORES-EQ,SHORT,2025-10-03 11:41:57.705114,728.75,2025-10-03 12:14:46.096640,723.10,0.724
NSE:SENORES-EQ,LONG,2025-10-03 14:00:41.630082,724.60,2025-10-03 14:32:35.034590,729.50,0.680
NSE:MTARTECH-EQ,SHORT,2025-10-03 09:45:04.521268,1918.90,2025-10-03 10:11:19.591861,1906.00,0.672
NSE:MTARTECH-EQ,LONG,2025-10-03 11:07:55.347953,1903.20,2025-10-03 11:38:53.059306,1915.90,0.665
NSE:MTARTECH-EQ,LONG,2025-10-03 13:36:11.380517,1908.70,2025-10-03 14:09:08.578189,1921.00,0.663
NSE:MTARTECH-EQ,LONG,2025-10-03 14:09:10.570001,1921.00,2025-10-03 14:25:28.221197,1935.00,0.721
NSE:MTARTECH-EQ,LONG,2025-10-03 14:25:53.857032,1931.70,2025-10-03 14:30:57.942597,1945.00,0.660
NSE:GREAVESCOT-EQ,SHORT,2025-10-03 09:35:06.951487,216.30,2025-10-03 09:46:17.108097,214.95,0.695
NSE:GREAVESCOT-EQ,SHORT,2025-10-03 09:48:08.909788,215.00,2025-10-03 10:20:28.277456,213.71,0.692
NSE:GREAVESCOT-EQ,LONG,2025-10-03 10:42:15.621125,213.59,2025-10-03 11:01:27.560194,215.05,0.665
NSE:GREAVESCOT-EQ,LONG,2025-10-03 12:16:17.202038,215.24,2025-10-03 12:49:15.506006,216.55,0.676
NSE:GREAVESCOT-EQ,LONG,2025-10-03 14:12:47.360682,215.83,2025-10-03 14:42:35.021450,217.39,0.679
NSE:ORISSAMINE-EQ,LONG,2025-10-03 09:35:05.837648,4787.90,2025-10-03 10:01:33.510430,4820.00,0.727
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:01:34.680637,4820.00,2025-10-03 10:16:20.018606,4857.80,0.676
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:16:23.670427,4846.20,2025-10-03 10:29:54.530077,4890.60,0.770
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:29:55.317343,4896.90,2025-10-03 10:31:51.021364,4925.00,0.676
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:31:52.061499,4925.00,2025-10-03 10:35:23.911979,4970.00,0.810
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:35:24.343313,4970.00,2025-10-03 10:40:29.167244,5003.80,0.791
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:40:29.560245,5003.10,2025-10-03 10:43:37.594877,5045.00,0.706
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:43:38.891251,5040.70,2025-10-03 10:46:31.182177,5079.00,0.727
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:46:31.562256,5079.10,2025-10-03 10:49:21.025782,5113.70,0.744
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:49:21.439309,5114.70,2025-10-03 10:49:38.737545,5151.00,0.771
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 10:49:39.579636,5151.10,2025-10-03 10:49:53.727879,5111.20,0.800
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:49:54.508619,5120.80,2025-10-03 10:51:23.977354,5151.10,0.666
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:51:24.823848,5145.10,2025-10-03 10:52:34.263256,5188.00,0.702
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 10:52:34.680438,5180.10,2025-10-03 10:55:25.439991,5151.10,0.669
NSE:ORISSAMINE-EQ,LONG,2025-10-03 10:55:25.800319,5151.10,2025-10-03 10:57:35.975857,5189.00,0.669
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 10:57:36.743327,5176.80,2025-10-03 10:59:41.597493,5148.20,0.760
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 10:59:42.729419,5148.20,2025-10-03 11:00:56.263545,5100.00,0.724
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:00:56.721615,5091.00,2025-10-03 11:02:04.184259,5120.00,0.674
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:02:04.984360,5120.00,2025-10-03 11:10:12.731382,5082.80,0.776
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:10:13.950431,5089.20,2025-10-03 11:10:56.359503,5132.40,0.818
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:10:59.371123,5132.40,2025-10-03 11:15:06.675837,5162.30,0.734
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:15:10.702028,5161.70,2025-10-03 11:16:35.406534,5210.00,0.846
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:16:36.229541,5213.80,2025-10-03 11:17:14.033559,5171.30,0.750
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:17:14.400384,5171.30,2025-10-03 11:19:48.942289,5213.70,0.771
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:19:49.787075,5220.00,2025-10-03 11:29:54.417523,5260.00,0.730
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:29:54.800108,5260.00,2025-10-03 11:31:10.709812,5292.10,0.705
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:31:11.539507,5292.00,2025-10-03 11:31:44.503063,5328.70,0.716
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:31:45.269104,5328.70,2025-10-03 11:32:14.784430,5364.00,0.663
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:32:15.377613,5363.60,2025-10-03 11:32:54.779157,5411.00,0.878
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:32:55.946941,5420.00,2025-10-03 11:34:08.324850,5376.60,0.695
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:34:08.608816,5382.40,2025-10-03 11:36:23.548341,5441.90,1.172
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:36:24.024852,5444.40,2025-10-03 11:37:33.895770,5486.90,0.686
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:37:34.294002,5483.40,2025-10-03 11:38:50.597153,5436.80,0.714
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:38:51.413343,5436.80,2025-10-03 11:39:43.589952,5482.30,0.666
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:39:44.850551,5482.30,2025-10-03 11:42:12.905143,5435.30,0.687
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:42:13.748259,5440.70,2025-10-03 11:43:19.223211,5486.30,0.700
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:43:19.619569,5486.30,2025-10-03 11:43:20.405913,5436.40,0.866
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:43:20.861865,5441.30,2025-10-03 11:43:24.848515,5483.90,0.721
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:43:25.222506,5483.90,2025-10-03 11:43:49.721102,5450.00,0.716
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 11:43:50.173040,5450.00,2025-10-03 11:45:45.393815,5406.30,0.665
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:45:45.767848,5410.40,2025-10-03 11:49:13.822127,5454.00,0.680
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:49:14.491893,5454.00,2025-10-03 11:58:24.364833,5490.00,0.722
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:58:24.777660,5495.30,2025-10-03 11:58:27.544225,5549.60,0.851
NSE:ORISSAMINE-EQ,LONG,2025-10-03 11:58:29.065417,5525.00,2025-10-03 12:01:38.800345,5566.00,0.682
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 12:01:39.191032,5565.00,2025-10-03 12:06:55.317830,5525.10,0.702
NSE:ORISSAMINE-EQ,LONG,2025-10-03 12:06:56.579240,5525.10,2025-10-03 12:11:59.466207,5565.00,0.693
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 12:11:59.879521,5579.00,2025-10-03 12:15:01.060992,5530.00,0.670
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 12:15:03.380584,5530.00,2025-10-03 12:17:08.048771,5493.40,0.687
NSE:ORISSAMINE-EQ,LONG,2025-10-03 12:17:09.257225,5484.10,2025-10-03 12:18:20.686706,5525.40,0.671
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 12:18:21.912181,5524.00,2025-10-03 12:23:12.623167,5483.80,0.740
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 12:23:13.036128,5490.00,2025-10-03 12:26:50.309317,5426.00,1.069
NSE:ORISSAMINE-EQ,LONG,2025-10-03 12:26:50.768608,5430.00,2025-10-03 12:28:53.635859,5460.90,0.669
NSE:ORISSAMINE-EQ,LONG,2025-10-03 12:28:54.471479,5460.90,2025-10-03 12:37:35.706721,5515.40,0.970
NSE:ORISSAMINE-EQ,LONG,2025-10-03 12:37:36.917893,5510.80,2025-10-03 12:51:57.048441,5553.00,0.693
NSE:ORISSAMINE-EQ,LONG,2025-10-03 12:51:57.315896,5577.30,2025-10-03 12:56:34.945535,5623.60,1.016
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 12:56:35.732786,5603.40,2025-10-03 13:03:41.246391,5560.00,0.727
NSE:ORISSAMINE-EQ,LONG,2025-10-03 13:03:41.630993,5560.00,2025-10-03 13:14:17.421789,5600.10,0.842
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 13:14:18.230152,5610.00,2025-10-03 13:18:00.839890,5566.10,0.696
NSE:ORISSAMINE-EQ,LONG,2025-10-03 13:18:02.004145,5577.00,2025-10-03 13:27:35.272299,5606.00,0.668
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 13:27:36.435106,5600.80,2025-10-03 13:33:24.254649,5565.00,0.693
NSE:ORISSAMINE-EQ,LONG,2025-10-03 13:36:06.456821,5550.00,2025-10-03 13:58:53.688877,5596.60,0.739
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 13:58:55.322012,5595.60,2025-10-03 14:02:59.826792,5550.00,0.663
NSE:ORISSAMINE-EQ,LONG,2025-10-03 14:03:03.826417,5565.50,2025-10-03 14:11:57.960936,5634.40,1.296
NSE:ORISSAMINE-EQ,LONG,2025-10-03 14:11:59.649111,5634.40,2025-10-03 14:12:09.231232,5694.80,49.450
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:12:10.447042,5694.80,2025-10-03 14:12:12.764252,5629.90,98.256
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:12:13.594663,5694.80,2025-10-03 14:12:58.185647,5632.00,0.856
NSE:ORISSAMINE-EQ,LONG,2025-10-03 14:12:59.017136,5626.70,2025-10-03 14:16:00.092604,5694.80,49.362
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:16:01.376584,5694.80,2025-10-03 14:16:03.397653,5650.40,99.220
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:16:04.209280,5694.00,2025-10-03 14:18:20.888172,5630.00,0.701
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:18:22.398764,5628.80,2025-10-03 14:23:37.290426,5581.20,0.819
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:23:38.104211,5580.10,2025-10-03 14:24:43.143297,5543.60,0.699
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:24:43.684601,5543.60,2025-10-03 14:32:54.395122,5506.00,0.662
NSE:ORISSAMINE-EQ,LONG,2025-10-03 14:32:55.242789,5505.00,2025-10-03 14:42:49.665360,5545.00,0.681
NSE:ORISSAMINE-EQ,LONG,2025-10-03 14:42:50.486507,5545.00,2025-10-03 14:49:55.879354,5580.00,0.698
NSE:ORISSAMINE-EQ,SHORT,2025-10-03 14:49:56.290564,5588.50,2025-10-03 14:56:15.824962,5550.00,0.712
NSE:ORISSAMINE-EQ,LONG,2025-10-03 14:56:17.945037,5525.00,2025-10-03 14:59:19.778440,5568.10,0.694
NSE:ADANIPOWER-EQ,LONG,2025-10-03 09:35:00.082103,146.69,2025-10-03 10:07:50.326076,147.69,0.678
NSE:ADANIPOWER-EQ,SHORT,2025-10-03 10:07:51.094122,147.69,2025-10-03 10:12:19.603167,146.62,0.684
NSE:ADANIPOWER-EQ,LONG,2025-10-03 10:12:19.971881,146.67,2025-10-03 10:18:37.718800,147.70,0.713
NSE:ADANIPOWER-EQ,LONG,2025-10-03 10:20:43.888216,147.14,2025-10-03 10:30:30.235228,148.16,0.693
NSE:ADANIPOWER-EQ,SHORT,2025-10-03 10:30:30.784410,148.18,2025-10-03 10:45:38.981130,147.14,0.675
NSE:ADANIPOWER-EQ,LONG,2025-10-03 10:45:40.106533,147.19,2025-10-03 11:16:52.235008,148.14,0.673
NSE:ADANIPOWER-EQ,SHORT,2025-10-03 11:33:56.585544,148.23,2025-10-03 11:57:33.143674,147.30,0.668
NSE:ADANIPOWER-EQ,LONG,2025-10-03 12:40:25.976867,147.67,2025-10-03 13:13:25.668843,148.66,0.660
NSE:ADANIPOWER-EQ,SHORT,2025-10-03 13:13:56.264152,148.80,2025-10-03 13:27:54.517413,147.85,0.672
NSE:MANINDS-EQ,SHORT,2025-10-03 09:35:01.721947,373.30,2025-10-03 09:46:02.687967,370.75,0.670
NSE:MANINDS-EQ,SHORT,2025-10-03 09:48:09.322479,370.85,2025-10-03 10:12:31.896313,368.50,0.674
NSE:MANINDS-EQ,LONG,2025-10-03 10:12:34.226984,368.50,2025-10-03 10:26:33.328537,371.45,0.848
NSE:MANINDS-EQ,LONG,2025-10-03 10:26:38.069818,371.45,2025-10-03 10:36:10.964038,374.30,0.700
NSE:MANINDS-EQ,LONG,2025-10-03 10:36:14.658752,372.95,2025-10-03 10:55:57.560868,377.05,0.762
NSE:MANINDS-EQ,SHORT,2025-10-03 10:56:26.409174,378.40,2025-10-03 11:09:40.536345,375.80,0.701
NSE:MANINDS-EQ,LONG,2025-10-03 11:09:41.757962,375.65,2025-10-03 11:36:50.041443,378.40,0.786
NSE:MANINDS-EQ,LONG,2025-10-03 11:36:51.270859,378.40,2025-10-03 11:50:07.282478,381.00,0.727
NSE:MANINDS-EQ,SHORT,2025-10-03 11:50:11.210759,381.00,2025-10-03 12:07:17.006583,377.70,0.984
NSE:MANINDS-EQ,SHORT,2025-10-03 12:07:20.291133,377.70,2025-10-03 12:15:44.422901,375.00,0.762
NSE:MANINDS-EQ,SHORT,2025-10-03 12:15:44.765260,374.80,2025-10-03 12:34:34.957621,372.10,0.661
NSE:MANINDS-EQ,LONG,2025-10-03 14:17:23.685841,373.80,2025-10-03 14:49:16.113835,376.50,0.662
NSE:ETHOSLTD-EQ,LONG,2025-10-03 09:36:20.489737,2552.00,2025-10-03 09:39:01.668945,2567.60,0.741
NSE:ETHOSLTD-EQ,SHORT,2025-10-03 09:39:04.554574,2567.00,2025-10-03 10:09:39.867354,2553.30,0.720
NSE:ETHOSLTD-EQ,LONG,2025-10-03 11:19:58.662635,2550.00,2025-10-03 11:52:31.810309,2570.00,0.815
NSE:ETHOSLTD-EQ,SHORT,2025-10-03 11:55:13.655814,2576.40,2025-10-03 12:28:03.319704,2560.60,0.671
NSE:ETHOSLTD-EQ,LONG,2025-10-03 13:36:57.555076,2554.20,2025-10-03 14:09:53.900646,2570.00,0.666
NSE:ETHOSLTD-EQ,LONG,2025-10-03 14:26:15.143970,2575.00,2025-10-03 14:59:14.992036,2591.00,0.707
NSE:JASH-EQ,SHORT,2025-10-03 09:38:45.713413,482.05,2025-10-03 09:46:27.607230,478.80,0.716
NSE:JASH-EQ,LONG,2025-10-03 09:46:34.521112,478.80,2025-10-03 10:01:24.231386,481.65,0.700
NSE:JASH-EQ,SHORT,2025-10-03 10:01:27.104738,481.65,2025-10-03 10:20:43.036672,478.85,0.685
NSE:JASH-EQ,SHORT,2025-10-03 10:20:46.333613,479.00,2025-10-03 10:49:24.713963,475.35,0.684
NSE:JASH-EQ,LONG,2025-10-03 13:59:36.312966,475.50,2025-10-03 14:32:21.084806,478.15,0.678
NSE:HAVELLS-EQ,LONG,2025-10-03 14:09:46.703245,1473.00,2025-10-03 14:42:45.657882,1482.50,0.662
NSE:INDIASHLTR-EQ,LONG,2025-10-03 09:35:35.959726,867.75,2025-10-03 10:01:07.108995,873.85,0.686
NSE:INDIASHLTR-EQ,LONG,2025-10-03 14:51:37.878965,871.80,2025-10-03 14:59:36.618981,877.70,0.662
NSE:SOLARA-EQ,LONG,2025-10-03 09:35:05.411996,612.00,2025-10-03 09:53:19.782427,615.00,0.708
NSE:SOLARA-EQ,LONG,2025-10-03 09:55:19.473811,614.50,2025-10-03 10:00:16.323376,618.70,0.676
NSE:SOLARA-EQ,SHORT,2025-10-03 10:00:21.586726,618.70,2025-10-03 10:17:56.829880,614.20,0.720
NSE:SOLARA-EQ,LONG,2025-10-03 10:33:51.172946,615.40,2025-10-03 11:03:07.659878,619.90,0.683
NSE:SOLARA-EQ,SHORT,2025-10-03 11:13:40.752404,620.65,2025-10-03 11:33:08.947528,617.15,0.725
NSE:SOLARA-EQ,SHORT,2025-10-03 11:39:35.530200,618.75,2025-10-03 12:11:43.028602,615.00,0.663
NSE:SOLARA-EQ,LONG,2025-10-03 12:18:11.665602,614.80,2025-10-03 12:50:12.939956,618.55,0.675
NSE:LAXMIINDIA-EQ,SHORT,2025-10-03 09:35:01.716319,149.66,2025-10-03 10:02:40.230296,148.72,0.695
NSE:LAXMIINDIA-EQ,SHORT,2025-10-03 10:02:41.362088,148.72,2025-10-03 10:24:30.412599,147.60,0.673
NSE:LAXMIINDIA-EQ,SHORT,2025-10-03 10:24:36.025404,147.60,2025-10-03 10:46:51.678749,146.41,0.861
NSE:LAXMIINDIA-EQ,SHORT,2025-10-03 11:11:49.421893,146.28,2025-10-03 11:44:47.026820,145.34,0.673
NSE:FUSION-EQ,SHORT,2025-10-03 09:39:37.428024,193.40,2025-10-03 10:12:31.901500,192.19,0.664
NSE:FUSION-EQ,SHORT,2025-10-03 10:12:57.260817,192.19,2025-10-03 10:45:56.669294,191.00,0.770
NSE:FUSION-EQ,SHORT,2025-10-03 11:49:26.599535,191.60,2025-10-03 12:22:18.511476,190.20,0.663
NSE:FUSION-EQ,LONG,2025-10-03 12:22:23.705207,190.20,2025-10-03 12:40:26.431413,191.40,0.733
NSE:FUSION-EQ,LONG,2025-10-03 12:40:31.643774,191.45,2025-10-03 12:58:14.292139,192.50,0.706
